"job_title";"job_salary";"job_requirement";"job_addr";"job_exp";"job_edu";"job_tags";"company_name";"company_employee_num";"company_type"
"Python";"13K-20K";"1.	能独立分析问题，善于研究业务，分析产品；2.独立完成功能模块的开发及相关设计文档撰写工作；3.思维敏捷，为人踏实，善良正直，热爱学习技术，长期关注技术的发展趋势；4.开发和维护公司内部仓储/供应链等系统。任职资格：1.全日制计算机软件";"深圳 南山区";"1-3年";"本科";"后端开发数据库Python";"派喜科技";"0-20人";"移动互联网"
"Python开发";"8K-13K";"岗位要求：1、本科以上学历，计算机相关专业毕业；2、必须具有两年以上的C++或者Python项目开发经历；3、有金融相关项目开发经历者优先考虑；4、沟通能力良好，逻辑思维较强。注：本岗位不接受刚从培训机构毕业的学员。";"深圳 南山区 大冲";"1-3年";"本科";"C/C++PythonLinux";"亿达信息";"1000-9999人";"计算机软件"
"Python工程师";"15K-30K";"岗位职责：1.协同工作，独立开发完成高性能，可靠，可扩展的交易平台后端web页面开发;2.集成，测试，部署我们的系统;3.与前端团队协作，支持产品研发。岗位要求：1.211高校本科或以上学历，技术大牛可不受此限；";"深圳 南山区 南头";"3-5年";"本科";"Python后端开发";"牛宽科技";"20-99人";"计算机软件"
"python开发工程师";"8K-16K";"岗位职责：1、负责商城APP后端开发及功能维护，对接APP和接口服务层；2、负责运营系统后台管理功能开发及维护；3、持续改善服务，优化系统性能；岗位要求：1、统招大专及以上学历，计算机相关专业；2、2年以上Pyt";"深圳 南山区 西丽";"1-3年";"大专";"PythonPHP";"SheIn";"1000-9999人";"电子商务"
"高级python";"15K-25K";"1、至少3年以上Python编程经验；2、精通Python全栈开发，精通Django Web框架；3、深刻理解计算机原理，有良好的数据结构和算法基础；4、熟悉面向对象程序设计方法；5、熟练数据库表设计、SQL";"深圳 南山区 大冲";"3-5年";"不限";"PythonShellLinux";"泽林信息";"100-499人";"在线教育"
"Python开发工程师";"8K-13K";"岗位职责：负责金融系统设计、开发等工作。岗位要求：1、本科以上学历，计算机相关专业毕业；2、必须具有两年以上的C++或者Python项目开发经历；3、有金融相关项目开发经历者优先考虑；4、沟通能力良好，逻辑思维较强。";"深圳 南山区 大冲";"1-3年";"本科";"Pythonpython爬虫C/C++";"亿达信息";"1000-9999人";"计算机软件"
"python兼职/全职讲师";"15K-30K";"1、至少3年以上Python编程经验；2、精通Python全栈开发，精通Django Web框架；3、深刻理解计算机原理，有良好的数据结构和算法基础；4、熟悉面向对象程序设计方法；5、熟练数据库表设计、SQL";"深圳 南山区 大冲";"3-5年";"不限";"LinuxPythonShell";"泽林信息";"100-499人";"在线教育"
"python后台工程师";"8K-12K";"工作范围负责服务端架构设计、功能开发及维护。负责后台与客户端、数据端的通信实现。负责产品后台的稳定性及性能优化。职位要求熟练掌握Python全面扎实的软件知识结构（操作系统、软件工程、";"深圳 南山区";"经验不限";"本科";"Python";"新格";"0-20人";"数据服务"
"Python开发运维工程师";"8K-15K";"岗位职责：1、维护工作中涉及的包括主机、网络、磁盘存储、文件系统、用户、权限、系统以及设备管理和维护工作；2、发现系统维护工作中重复性工作、反复出现的故障和问题，进行定位和分析，并进行自动化运维监控程序的开发，3、熟练掌握各种自";"深圳 南山区 科技园";"1-3年";"本科";"Linux";"傲天科技";"100-499人";"计算机软件"
"Python";"10K-20K";"游戏爱好者，具备扎实的计算机系统结构、数据结构等基础知识，熟悉TCP、HTTP等网络协议  熟悉linux环境C/C++、shell、lua、python等开发语言，至少精通其中一种，有python开发经验者优先  超过2年互联网行业工";"深圳 南山区 科技园";"1-3年";"本科";"后端开发PythonLinux";"途游游戏";"100-499人";"游戏"
"Python 后端工程师";"8K-10K";"主要职责1. 负责公司互联网产品的 API 开发工作；2. 协助架构工程师制定 API 接口标准；3. 负责和协助上级交办的其他工作。职位要求1. 熟练掌握 Python 3 开发，具备 1 年以上开发经验；2.";"深圳 南山区 科技园";"1年以内";"大专";"Python后端开发";"钛科瑞思";"0-20人";"计算机软件"
"Python 高级资深后台开发工程师";"25K-30K";"岗位职责：负责平台后端组件开发及维护；核心投研、交易系统的开发及维护； 金融数据清洗和对接；带领金融数据和网站后端团队 任职资格：计算机或相关专业本科，编程基本功扎实有数据处理相关经验，或有复杂系统架构经验，技术过硬熟悉Li";"深圳 南山区 深圳湾";"5-10年";"本科";"后端开发LinuxPython";"Ricequant";"20-99人";"计算机软件"
"Python爬虫开发工程师";"8K-15K";"岗位职责：1.负责网页和APP网络爬虫的架构设计、开发任职要求：1.本科及本科以上学历，计算机相关专业；2.2年以上Python开发经验，熟悉scrapy框架、pyspider框架等，熟悉数据结构和算法；3.熟悉网络协议";"深圳 南山区";"经验不限";"本科";"Pythonpython爬虫";"金中数据";"0-20人";"计算机软件"
"Python";"15K-30K";"python岗位职责：1、负责统计系统的后台架构设计、优化。2、和前端配合，开发大型web应用。岗位要求：1、本科及以上学历，2年以上开发经验；2、熟悉python，1年以上python开发经验；3、熟悉Django, Tor";"深圳 南山区 新安";"1-3年";"大专";"Python";"博雅互动";"500-999人";"游戏"
"Python开发工程师";"10K-20K";"【岗位职责】1.消费平台内容爬取。 2.自动化告警脚本编写。【岗位要求】1. 计算机相关专业本科以上学历，扎实的计算机基础。二年及以上Web开发经验2. 精通Python语言，2年以上Python开发";"深圳";"1-3年";"本科";"PythonMYSQLLinux";"布谷鸟科技";"500-999人";"移动互联网"
"Python开发工程师";"12K-20K";"岗位要求：1、精通Python，具有高并发服务器开发经验；2、具有移动app数据接口开发经验；3、熟练使用 Redis 等分布式缓存4、具备 PostgreSQL 索引优化、查询优化和存储设计经验5、了解 RPC、MQ";"深圳 南山区 西丽";"3-5年";"本科";"Python数据库后端开发";"普特医学";"100-499人";"医疗健康"
"python/机器学习开发";"10K-20K";"我们深耕法律行业的互联网化，有强大的法律从业背景及海归互联网精英。你将和同我们一起构建互联网体系，颠覆法律行业！要求学习能力极强，愿意explore the unknowns，愿意接受挑战！- 了解多数机器学习算法- 热爱互联网";"深圳 南山区 大冲";"经验不限";"本科";"Python机器学习自然语言处理";"牛法网";"20-99人";"互联网"
"Python";"10K-15K";"开发/测试基础、经验：1、精通Unix/Linux操作系统、良好的Bash与Python编码规范，掌握flask、django；2、有Docker、K8S等容器虚拟化技术经验者优先；熟悉python、Ansible和web前端开发优";"深圳 南山区 科技园";"3-5年";"本科";"PythondjangoDocke";"亿达信息";"1000-9999人";"计算机软件"
"python";"9K-18K";":岗位职责：1、负责系统开发维护。职位要求： 1、计算机相关专业本科以上学历，扎实的计算机基础。2、精通Python语言，2年以上Python开发经验。3、熟悉Python至少一种Web开发框架，";"深圳 南山区 深圳湾";"1-3年";"大专";"python爬虫Python";"零壹软件";"0-20人";"互联网"
"Python";"6K-12K";"python 后端熟练使用  Flask,Django 等框架熟悉使用  sql语言 有过独立项目经验优先, 了解大数据相关框架优先";"深圳 宝安区 西乡";"1年以内";"不限";"Python机器学习推荐算法";"宇皓科技";"20-99人";"计算机软件"
"python工程师";"10K-20K";"工作职责1.参与需求分析，产品设计，功能开发2.快速开发产品服务端原型3.设计并编写高质量网络应用程序代码岗位要求1.python开发2年工作经验，本科以上学历2.精通Django或Flask";"深圳 龙华区 龙华";"1-3年";"本科";"PythonC/C++";"信和巴巴";"20-99人";"互联网金融"
"运维python";"6K-12K";"熟练使用python,shell熟悉使用 Docker,了解各种云计算平台,及 各种架构解决方案岗位职能配合架构 进行合理优化 运维架构";"深圳 宝安区 西乡";"经验不限";"不限";"Linux系统运维运维开发";"宇皓科技";"20-99人";"计算机软件"
"高级Python工程师";"15K-30K";"计算机相关专业本科及以上学历，3年以上后台开发经验；精通Python，3年以上Python后台开发经验，有良好的编码习惯；精通Python服务端编程，精通网络编程；熟悉Django/Tornado等web开发框架；";"深圳 南山区 科技园";"3-5年";"本科";"Pythonpython爬虫Web前端";"酸桃数据";"20-99人";"企业服务"
"Python工程师";"15K-30K";"1.2年及以上工作经验，其中一年算法项目工作经验；2.熟悉Python脚本编程；；3.熟悉数理统计具体实施方法，能有效完成报告呈现和数据解读4.                                   4.海量数据处理和";"深圳";"1-3年";"大专";"数据挖据图像算法AI";"SIE";"1000-9999人";"计算机软件"
"python开发";"8K-12K";"要求：1、本科及以上学历，一年以上Python开发经验，熟练使用Python语言；2、具有服务器端开发功底，熟悉数据结构、算法、设计模式、http协议；3、熟悉MySQL，SqlServer等数据库；4、参与";"深圳 福田区 购物公园";"1-3年";"本科";"Python";"南京融翼";"500-999人";"计算机软件"
"Python开发工程师";"15K-30K";"【工作内容】1、用Python架构、设计、实现产品的后端2、数据驱动，不断通过产品和技术数据进行改进，并完成快速迭代3、实现富有挑战性的GrowthHack需求4、与QA合作进行测试、改进和问题修复工作【岗位要求】";"深圳";"1-3年";"本科";"Python数据库后端开发";"方舟云数";"0-20人";"互联网"
"python开发工程师";"12K-15K";"开发/测试基础、经验：1、精通Unix/Linux操作系统、良好的Bash与Python编码规范，掌握flask、django；2、有Docker、K8S等容器虚拟化技术经验者优先；熟悉python、Ansible和web前端开发优";"深圳 南山区 深圳湾";"3-5年";"本科";"PythonLinux";"亿达信息";"1000-9999人";"计算机软件"
"Python";"8K-10K";"岗位职责1、后台服务器的设计与开发；2、负责相关业务逻辑以及运营管理平台的后台实现；3、后台的其他工作。任职要求1、计算机及相关专业毕业，有后台服务器开发经验；2、掌握MySQL/redis/mongodb等数据库技术";"深圳 龙华区 滢水山庄";"经验不限";"大专";"后端开发系统架构Python";"本识";"0-20人";"分类信息"
"python";"10K-15K";". 精通python语言，至少精通 Django、Tornado 等框架中的一种2. 熟悉MVC三层架构，有性能优化、后台集群架构的实践经验3. 熟悉HTML、CSS、JavaScript等前端开发技术4. 有使用JQuery、";"深圳 福田区 石厦";"3-5年";"不限";"PythonHTML/CSSJavascript";"鹏开信息";"100-499人";"计算机软件"
"Python/shell脚本开发";"9K-15K";"2年-3年工作经验1.熟练使用python语言，有2年以上开发经验2.python基础扎实，熟悉django,flask等框架3.熟悉java，有java开发经验优先4.熟悉数据库知识，熟练掌握SQL，至少熟练掌握一种数据库";"深圳 龙岗区 坂田";"1-3年";"本科";"LinuxPythonShell";"中软国际";"1000-9999人";"计算机软件"
